node_id,attribute,value,k,group_fairness_score
1137, gender,1,3,-0.16666666666666663
1137, gender,1,4,0.0
1138, gender,0,1,0.5
1138, gender,0,2,0.0
1138, gender,0,3,0.16666666666666669
1138, gender,0,4,0.0
1138, gender,1,1,-0.5
1138, gender,1,2,0.0
1138, gender,1,3,-0.16666666666666663
1138, gender,1,4,0.0
1139, gender,0,1,0.5
1139, gender,0,2,0.0
1139, gender,0,3,-0.16666666666666663
1139, gender,0,4,0.0
1139, gender,1,1,-0.5
1139, gender,1,2,0.0
1139, gender,1,3,0.16666666666666669
1139, gender,1,4,0.0
1140, gender,0,1,0.5
1140, gender,0,2,0.5
1140, gender,0,3,0.16666666666666669
1140, gender,0,4,0.0
1140, gender,1,1,-0.5
1140, gender,1,2,-0.5
1140, gender,1,3,-0.16666666666666663
1140, gender,1,4,0.0
1141, gender,0,1,-0.5
1141, gender,0,2,0.0
1141, gender,0,3,-0.16666666666666663
1141, gender,0,4,-0.25
1141, gender,1,1,0.5
1141, gender,1,2,0.0
1141, gender,1,3,0.16666666666666669
1141, gender,1,4,0.25
1142, gender,0,1,-0.5
1142, gender,0,2,-0.5
1142, gender,0,3,-0.16666666666666663
1142, gender,0,4,-0.25
1142, gender,1,1,0.5
1142, gender,1,2,0.5
1142, gender,1,3,0.16666666666666669
1142, gender,1,4,0.25
1143, gender,0,1,-0.5
1143, gender,0,2,-0.5
1143, gender,0,3,-0.5
1143, gender,0,4,-0.5
1143, gender,1,1,0.5
1143, gender,1,2,0.5
1143, gender,1,3,0.5
1143, gender,1,4,0.5
1144, gender,0,1,-0.5
1144, gender,0,2,-0.5
1144, gender,0,3,-0.5
1144, gender,0,4,-0.5
1144, gender,1,1,0.5
1144, gender,1,2,0.5
1144, gender,1,3,0.5
1144, gender,1,4,0.5
1145, gender,0,1,0.5
1145, gender,0,2,0.0
1145, gender,0,3,0.16666666666666669
1145, gender,0,4,0.0
1145, gender,1,1,-0.5
1145, gender,1,2,0.0
1145, gender,1,3,-0.16666666666666663
1145, gender,1,4,0.0
1146, gender,0,1,0.5
1146, gender,0,2,0.0
1146, gender,0,3,0.16666666666666669
1146, gender,0,4,0.0
1146, gender,1,1,-0.5
1146, gender,1,2,0.0
1146, gender,1,3,-0.16666666666666663
1146, gender,1,4,0.0
1147, gender,0,1,-0.5
1147, gender,0,2,0.0
1147, gender,0,3,0.16666666666666669
1147, gender,0,4,0.25
1147, gender,1,1,0.5
1147, gender,1,2,0.0
1147, gender,1,3,-0.16666666666666663
1147, gender,1,4,-0.25
1148, gender,0,1,0.5
1148, gender,0,2,0.0
1148, gender,0,3,-0.16666666666666663
1148, gender,0,4,-0.25
1148, gender,1,1,-0.5
1148, gender,1,2,0.0
1148, gender,1,3,0.16666666666666669
1148, gender,1,4,0.25
1149, gender,0,1,0.5
1149, gender,0,2,0.0
1149, gender,0,3,0.16666666666666669
1149, gender,0,4,0.0
1149, gender,1,1,-0.5
1149, gender,1,2,0.0
1149, gender,1,3,-0.16666666666666663
1149, gender,1,4,0.0
1150, gender,0,1,-0.5
1150, gender,0,2,0.0
1150, gender,0,3,-0.16666666666666663
1150, gender,0,4,-0.25
1150, gender,1,1,0.5
1150, gender,1,2,0.0
1150, gender,1,3,0.16666666666666669
1150, gender,1,4,0.25
1151, gender,0,1,-0.5
1151, gender,0,2,0.0
1151, gender,0,3,-0.16666666666666663
1151, gender,0,4,-0.25
1151, gender,1,1,0.5
1151, gender,1,2,0.0
1151, gender,1,3,0.16666666666666669
1151, gender,1,4,0.25
1152, gender,0,1,-0.5
1152, gender,0,2,0.0
1152, gender,0,3,0.16666666666666669
1152, gender,0,4,0.0
1152, gender,1,1,0.5
1152, gender,1,2,0.0
1152, gender,1,3,-0.16666666666666663
1152, gender,1,4,0.0
1153, gender,0,1,-0.5
1153, gender,0,2,0.0
1153, gender,0,3,-0.16666666666666663
1153, gender,0,4,-0.25
1153, gender,1,1,0.5
1153, gender,1,2,0.0
1153, gender,1,3,0.16666666666666669
1153, gender,1,4,0.25
1154, gender,0,1,0.5
1154, gender,0,2,0.5
1154, gender,0,3,0.5
1154, gender,0,4,0.25
1154, gender,1,1,-0.5
1154, gender,1,2,-0.5
1154, gender,1,3,-0.5
1154, gender,1,4,-0.25
1155, gender,0,1,-0.5
1155, gender,0,2,0.0
1155, gender,0,3,-0.16666666666666663
1155, gender,0,4,-0.25
1155, gender,1,1,0.5
1155, gender,1,2,0.0
1155, gender,1,3,0.16666666666666669
1155, gender,1,4,0.25
1156, gender,0,1,0.5
1156, gender,0,2,0.5
1156, gender,0,3,0.5
1156, gender,0,4,0.5
1156, gender,1,1,-0.5
1156, gender,1,2,-0.5
1156, gender,1,3,-0.5
1156, gender,1,4,-0.5
1157, gender,0,1,-0.5
1157, gender,0,2,-0.5
1157, gender,0,3,-0.16666666666666663
1157, gender,0,4,0.0
1157, gender,1,1,0.5
1157, gender,1,2,0.5
1157, gender,1,3,0.16666666666666669
1157, gender,1,4,0.0
1158, gender,0,1,-0.5
1158, gender,0,2,-0.5
1158, gender,0,3,-0.16666666666666663
1158, gender,0,4,0.0
1158, gender,1,1,0.5
1158, gender,1,2,0.5
1158, gender,1,3,0.16666666666666669
1158, gender,1,4,0.0
1159, gender,0,1,0.5
1159, gender,0,2,0.0
1159, gender,0,3,-0.16666666666666663
1159, gender,0,4,-0.25
1159, gender,1,1,-0.5
1159, gender,1,2,0.0
1159, gender,1,3,0.16666666666666669
1159, gender,1,4,0.25
1160, gender,0,1,-0.5
1160, gender,0,2,0.0
1160, gender,0,3,-0.16666666666666663
1160, gender,0,4,0.0
1160, gender,1,1,0.5
1160, gender,1,2,0.0
1160, gender,1,3,0.16666666666666669
1160, gender,1,4,0.0
1161, gender,0,1,0.5
1161, gender,0,2,0.0
1161, gender,0,3,-0.16666666666666663
1161, gender,0,4,0.0
1161, gender,1,1,-0.5
1161, gender,1,2,0.0
1161, gender,1,3,0.16666666666666669
1161, gender,1,4,0.0
1162, gender,0,1,-0.5
1162, gender,0,2,-0.5
1162, gender,0,3,-0.16666666666666663
1162, gender,0,4,0.0
1162, gender,1,1,0.5
1162, gender,1,2,0.5
1162, gender,1,3,0.16666666666666669
1162, gender,1,4,0.0
1163, gender,0,1,-0.5
1163, gender,0,2,-0.5
1163, gender,0,3,-0.5
1163, gender,0,4,-0.25
1163, gender,1,1,0.5
1163, gender,1,2,0.5
1163, gender,1,3,0.5
1163, gender,1,4,0.25
1164, gender,0,1,0.5
1164, gender,0,2,0.5
1164, gender,0,3,0.5
1164, gender,0,4,0.25
1164, gender,1,1,-0.5
1164, gender,1,2,-0.5
1164, gender,1,3,-0.5
1164, gender,1,4,-0.25
1165, gender,0,1,-0.5
1165, gender,0,2,-0.5
1165, gender,0,3,-0.16666666666666663
1165, gender,0,4,0.0
1165, gender,1,1,0.5
1165, gender,1,2,0.5
1165, gender,1,3,0.16666666666666669
1165, gender,1,4,0.0
1166, gender,0,1,-0.5
1166, gender,0,2,-0.5
1166, gender,0,3,-0.16666666666666663
1166, gender,0,4,-0.25
1166, gender,1,1,0.5
1166, gender,1,2,0.5
1166, gender,1,3,0.16666666666666669
1166, gender,1,4,0.25
1167, gender,0,1,0.5
1167, gender,0,2,0.0
1167, gender,0,3,0.16666666666666669
1167, gender,0,4,0.25
1167, gender,1,1,-0.5
1167, gender,1,2,0.0
1167, gender,1,3,-0.16666666666666663
1167, gender,1,4,-0.25
1168, gender,0,1,-0.5
1168, gender,0,2,-0.5
1168, gender,0,3,-0.5
1168, gender,0,4,-0.5
1168, gender,1,1,0.5
1168, gender,1,2,0.5
1168, gender,1,3,0.5
1168, gender,1,4,0.5
1169, gender,0,1,0.5
1169, gender,0,2,0.0
1169, gender,0,3,0.16666666666666669
1169, gender,0,4,0.0
1169, gender,1,1,-0.5
1169, gender,1,2,0.0
1169, gender,1,3,-0.16666666666666663
1169, gender,1,4,0.0
1170, gender,0,1,0.5
1170, gender,0,2,0.0
1170, gender,0,3,-0.16666666666666663
1170, gender,0,4,0.0
1170, gender,1,1,-0.5
1170, gender,1,2,0.0
1170, gender,1,3,0.16666666666666669
1170, gender,1,4,0.0
1171, gender,0,1,0.5
1171, gender,0,2,0.0
1171, gender,0,3,-0.16666666666666663
1171, gender,0,4,0.0
1171, gender,1,1,-0.5
1171, gender,1,2,0.0
1171, gender,1,3,0.16666666666666669
1171, gender,1,4,0.0
1172, gender,0,1,-0.5
1172, gender,0,2,0.0
1172, gender,0,3,0.16666666666666669
1172, gender,0,4,0.0
1172, gender,1,1,0.5
1172, gender,1,2,0.0
1172, gender,1,3,-0.16666666666666663
1172, gender,1,4,0.0
1173, gender,0,1,-0.5
1173, gender,0,2,-0.5
1173, gender,0,3,-0.5
1173, gender,0,4,-0.5
1173, gender,1,1,0.5
1173, gender,1,2,0.5
1173, gender,1,3,0.5
1173, gender,1,4,0.5
1174, gender,0,1,-0.5
1174, gender,0,2,0.0
1174, gender,0,3,0.16666666666666669
1174, gender,0,4,0.25
1174, gender,1,1,0.5
1174, gender,1,2,0.0
1174, gender,1,3,-0.16666666666666663
1174, gender,1,4,-0.25
1175, gender,0,1,0.5
1175, gender,0,2,0.0
1175, gender,0,3,-0.16666666666666663
1175, gender,0,4,0.0
1175, gender,1,1,-0.5
1175, gender,1,2,0.0
1175, gender,1,3,0.16666666666666669
1175, gender,1,4,0.0
1176, gender,0,1,0.5
1176, gender,0,2,0.0
1176, gender,0,3,0.16666666666666669
1176, gender,0,4,0.25
1176, gender,1,1,-0.5
1176, gender,1,2,0.0
1176, gender,1,3,-0.16666666666666663
1176, gender,1,4,-0.25
1177, gender,0,1,-0.5
1177, gender,0,2,0.0
1177, gender,0,3,-0.16666666666666663
1177, gender,0,4,0.0
1177, gender,1,1,0.5
1177, gender,1,2,0.0
1177, gender,1,3,0.16666666666666669
1177, gender,1,4,0.0
1178, gender,0,1,-0.5
1178, gender,0,2,-0.5
1178, gender,0,3,-0.5
1178, gender,0,4,-0.5
1178, gender,1,1,0.5
1178, gender,1,2,0.5
1178, gender,1,3,0.5
1178, gender,1,4,0.5
1179, gender,0,1,0.5
1179, gender,0,2,0.5
1179, gender,0,3,0.16666666666666669
1179, gender,0,4,0.25
1179, gender,1,1,-0.5
1179, gender,1,2,-0.5
1179, gender,1,3,-0.16666666666666663
1179, gender,1,4,-0.25
1180, gender,0,1,-0.5
1180, gender,0,2,0.0
1180, gender,0,3,0.16666666666666669
1180, gender,0,4,0.0
1180, gender,1,1,0.5
1180, gender,1,2,0.0
1180, gender,1,3,-0.16666666666666663
1180, gender,1,4,0.0
1181, gender,0,1,-0.5
1181, gender,0,2,-0.5
1181, gender,0,3,-0.5
1181, gender,0,4,-0.5
1181, gender,1,1,0.5
1181, gender,1,2,0.5
1181, gender,1,3,0.5
1181, gender,1,4,0.5
1182, gender,0,1,-0.5
1182, gender,0,2,-0.5
1182, gender,0,3,-0.16666666666666663
1182, gender,0,4,-0.25
1182, gender,1,1,0.5
1182, gender,1,2,0.5
1182, gender,1,3,0.16666666666666669
1182, gender,1,4,0.25
1183, gender,0,1,-0.5
1183, gender,0,2,0.0
1183, gender,0,3,-0.16666666666666663
1183, gender,0,4,-0.25
1183, gender,1,1,0.5
1183, gender,1,2,0.0
1183, gender,1,3,0.16666666666666669
1183, gender,1,4,0.25
1184, gender,0,1,-0.5
1184, gender,0,2,-0.5
1184, gender,0,3,-0.16666666666666663
1184, gender,0,4,-0.25
1184, gender,1,1,0.5
1184, gender,1,2,0.5
1184, gender,1,3,0.16666666666666669
1184, gender,1,4,0.25
1185, gender,0,1,0.5
1185, gender,0,2,0.0
1185, gender,0,3,-0.16666666666666663
1185, gender,0,4,-0.25
1185, gender,1,1,-0.5
1185, gender,1,2,0.0
1185, gender,1,3,0.16666666666666669
1185, gender,1,4,0.25
1186, gender,0,1,-0.5
1186, gender,0,2,0.0
1186, gender,0,3,-0.16666666666666663
1186, gender,0,4,-0.25
1186, gender,1,1,0.5
1186, gender,1,2,0.0
1186, gender,1,3,0.16666666666666669
1186, gender,1,4,0.25
1187, gender,0,1,0.5
1187, gender,0,2,0.0
1187, gender,0,3,0.16666666666666669
1187, gender,0,4,0.25
1187, gender,1,1,-0.5
1187, gender,1,2,0.0
1187, gender,1,3,-0.16666666666666663
1187, gender,1,4,-0.25
1188, gender,0,1,-0.5
1188, gender,0,2,-0.5
1188, gender,0,3,-0.16666666666666663
1188, gender,0,4,-0.25
1188, gender,1,1,0.5
1188, gender,1,2,0.5
1188, gender,1,3,0.16666666666666669
1188, gender,1,4,0.25
1189, gender,0,1,-0.5
1189, gender,0,2,-0.5
1189, gender,0,3,-0.5
1189, gender,0,4,-0.25
1189, gender,1,1,0.5
1189, gender,1,2,0.5
1189, gender,1,3,0.5
1189, gender,1,4,0.25
1190, gender,0,1,-0.5
1190, gender,0,2,-0.5
1190, gender,0,3,-0.5
1190, gender,0,4,-0.5
1190, gender,1,1,0.5
1190, gender,1,2,0.5
1190, gender,1,3,0.5
1190, gender,1,4,0.5
1191, gender,0,1,-0.5
1191, gender,0,2,0.0
1191, gender,0,3,-0.16666666666666663
1191, gender,0,4,-0.25
1191, gender,1,1,0.5
1191, gender,1,2,0.0
1191, gender,1,3,0.16666666666666669
1191, gender,1,4,0.25
1192, gender,0,1,-0.5
1192, gender,0,2,-0.5
1192, gender,0,3,-0.5
1192, gender,0,4,-0.5
1192, gender,1,1,0.5
1192, gender,1,2,0.5
1192, gender,1,3,0.5
1192, gender,1,4,0.5
1193, gender,0,1,-0.5
1193, gender,0,2,-0.5
1193, gender,0,3,-0.5
1193, gender,0,4,-0.5
1193, gender,1,1,0.5
1193, gender,1,2,0.5
1193, gender,1,3,0.5
1193, gender,1,4,0.5
1194, gender,0,1,-0.5
1194, gender,0,2,-0.5
1194, gender,0,3,-0.5
1194, gender,0,4,-0.25
1194, gender,1,1,0.5
1194, gender,1,2,0.5
1194, gender,1,3,0.5
1194, gender,1,4,0.25
1195, gender,0,1,-0.5
1195, gender,0,2,-0.5
1195, gender,0,3,-0.5
1195, gender,0,4,-0.5
1195, gender,1,1,0.5
1195, gender,1,2,0.5
1195, gender,1,3,0.5
1195, gender,1,4,0.5
1196, gender,0,1,-0.5
1196, gender,0,2,0.0
1196, gender,0,3,-0.16666666666666663
1196, gender,0,4,-0.25
1196, gender,1,1,0.5
1196, gender,1,2,0.0
1196, gender,1,3,0.16666666666666669
1196, gender,1,4,0.25
1197, gender,0,1,0.5
1197, gender,0,2,0.5
1197, gender,0,3,0.16666666666666669
1197, gender,0,4,0.0
1197, gender,1,1,-0.5
1197, gender,1,2,-0.5
1197, gender,1,3,-0.16666666666666663
1197, gender,1,4,0.0
1198, gender,0,1,-0.5
1198, gender,0,2,0.0
1198, gender,0,3,-0.16666666666666663
1198, gender,0,4,-0.25
1198, gender,1,1,0.5
1198, gender,1,2,0.0
1198, gender,1,3,0.16666666666666669
1198, gender,1,4,0.25
1199, gender,0,1,-0.5
1199, gender,0,2,-0.5
1199, gender,0,3,-0.5
1199, gender,0,4,-0.25
1199, gender,1,1,0.5
1199, gender,1,2,0.5
1199, gender,1,3,0.5
1199, gender,1,4,0.25
1200, gender,0,1,-0.5
1200, gender,0,2,0.0
1200, gender,0,3,-0.16666666666666663
1200, gender,0,4,0.0
1200, gender,1,1,0.5
1200, gender,1,2,0.0
1200, gender,1,3,0.16666666666666669
1200, gender,1,4,0.0
1201, gender,0,1,0.5
1201, gender,0,2,0.5
1201, gender,0,3,0.5
1201, gender,0,4,0.25
1201, gender,1,1,-0.5
1201, gender,1,2,-0.5
1201, gender,1,3,-0.5
1201, gender,1,4,-0.25
1202, gender,0,1,-0.5
1202, gender,0,2,-0.5
1202, gender,0,3,-0.16666666666666663
1202, gender,0,4,-0.25
1202, gender,1,1,0.5
1202, gender,1,2,0.5
1202, gender,1,3,0.16666666666666669
1202, gender,1,4,0.25
1203, gender,0,1,0.5
1203, gender,0,2,0.5
1203, gender,0,3,0.5
1203, gender,0,4,0.5
1203, gender,1,1,-0.5
1203, gender,1,2,-0.5
1203, gender,1,3,-0.5
1203, gender,1,4,-0.5
1204, gender,0,1,0.5
1204, gender,0,2,0.0
1204, gender,0,3,-0.16666666666666663
1204, gender,0,4,-0.25
1204, gender,1,1,-0.5
1204, gender,1,2,0.0
1204, gender,1,3,0.16666666666666669
1204, gender,1,4,0.25
1205, gender,0,1,-0.5
1205, gender,0,2,-0.5
1205, gender,0,3,-0.5
1205, gender,0,4,-0.5
1205, gender,1,1,0.5
1205, gender,1,2,0.5
1205, gender,1,3,0.5
1205, gender,1,4,0.5
1206, gender,0,1,-0.5
1206, gender,0,2,-0.5
1206, gender,0,3,-0.16666666666666663
1206, gender,0,4,-0.25
1206, gender,1,1,0.5
1206, gender,1,2,0.5
1206, gender,1,3,0.16666666666666669
1206, gender,1,4,0.25
1207, gender,0,1,0.5
1207, gender,0,2,0.0
1207, gender,0,3,-0.16666666666666663
1207, gender,0,4,-0.25
1207, gender,1,1,-0.5
1207, gender,1,2,0.0
1207, gender,1,3,0.16666666666666669
1207, gender,1,4,0.25
1208, gender,0,1,0.5
1208, gender,0,2,0.0
1208, gender,0,3,-0.16666666666666663
1208, gender,0,4,0.0
1208, gender,1,1,-0.5
1208, gender,1,2,0.0
1208, gender,1,3,0.16666666666666669
1208, gender,1,4,0.0
1209, gender,0,1,-0.5
1209, gender,0,2,-0.5
1209, gender,0,3,-0.16666666666666663
1209, gender,0,4,-0.25
1209, gender,1,1,0.5
1209, gender,1,2,0.5
1209, gender,1,3,0.16666666666666669
1209, gender,1,4,0.25
1210, gender,0,1,-0.5
1210, gender,0,2,-0.5
1210, gender,0,3,-0.5
1210, gender,0,4,-0.5
1210, gender,1,1,0.5
1210, gender,1,2,0.5
1210, gender,1,3,0.5
1210, gender,1,4,0.5
1211, gender,0,1,-0.5
1211, gender,0,2,-0.5
1211, gender,0,3,-0.5
1211, gender,0,4,-0.5
1211, gender,1,1,0.5
1211, gender,1,2,0.5
1211, gender,1,3,0.5
1211, gender,1,4,0.5
1212, gender,0,1,-0.5
1212, gender,0,2,0.0
1212, gender,0,3,0.16666666666666669
1212, gender,0,4,0.0
1212, gender,1,1,0.5
1212, gender,1,2,0.0
1212, gender,1,3,-0.16666666666666663
1212, gender,1,4,0.0
1213, gender,0,1,-0.5
1213, gender,0,2,-0.5
1213, gender,0,3,-0.16666666666666663
1213, gender,0,4,-0.25
1213, gender,1,1,0.5
1213, gender,1,2,0.5
1213, gender,1,3,0.16666666666666669
1213, gender,1,4,0.25
1214, gender,0,1,-0.5
1214, gender,0,2,-0.5
1214, gender,0,3,-0.16666666666666663
1214, gender,0,4,-0.25
1214, gender,1,1,0.5
1214, gender,1,2,0.5
1214, gender,1,3,0.16666666666666669
1214, gender,1,4,0.25
1215, gender,0,1,-0.5
1215, gender,0,2,-0.5
1215, gender,0,3,-0.16666666666666663
1215, gender,0,4,-0.25
1215, gender,1,1,0.5
1215, gender,1,2,0.5
1215, gender,1,3,0.16666666666666669
1215, gender,1,4,0.25
1216, gender,0,1,0.5
1216, gender,0,2,0.0
1216, gender,0,3,-0.16666666666666663
1216, gender,0,4,-0.25
1216, gender,1,1,-0.5
1216, gender,1,2,0.0
1216, gender,1,3,0.16666666666666669
1216, gender,1,4,0.25
1217, gender,0,1,0.5
1217, gender,0,2,0.0
1217, gender,0,3,-0.16666666666666663
1217, gender,0,4,0.0
1217, gender,1,1,-0.5
1217, gender,1,2,0.0
1217, gender,1,3,0.16666666666666669
1217, gender,1,4,0.0
1218, gender,0,1,0.5
1218, gender,0,2,0.5
1218, gender,0,3,0.16666666666666669
1218, gender,0,4,0.0
1218, gender,1,1,-0.5
1218, gender,1,2,-0.5
1218, gender,1,3,-0.16666666666666663
1218, gender,1,4,0.0
1219, gender,0,1,0.5
1219, gender,0,2,0.0
1219, gender,0,3,-0.16666666666666663
1219, gender,0,4,-0.25
1219, gender,1,1,-0.5
1219, gender,1,2,0.0
1219, gender,1,3,0.16666666666666669
1219, gender,1,4,0.25
1220, gender,0,1,0.5
1220, gender,0,2,0.5
1220, gender,0,3,0.16666666666666669
1220, gender,0,4,0.0
1220, gender,1,1,-0.5
1220, gender,1,2,-0.5
1220, gender,1,3,-0.16666666666666663
1220, gender,1,4,0.0
1221, gender,0,1,0.5
1221, gender,0,2,0.0
1221, gender,0,3,-0.16666666666666663
1221, gender,0,4,0.0
1221, gender,1,1,-0.5
1221, gender,1,2,0.0
1221, gender,1,3,0.16666666666666669
1221, gender,1,4,0.0
1222, gender,0,1,0.5
1222, gender,0,2,0.0
1222, gender,0,3,-0.16666666666666663
1222, gender,0,4,-0.25
1222, gender,1,1,-0.5
1222, gender,1,2,0.0
1222, gender,1,3,0.16666666666666669
1222, gender,1,4,0.25
1223, gender,0,1,-0.5
1223, gender,0,2,-0.5
1223, gender,0,3,-0.16666666666666663
1223, gender,0,4,-0.25
1223, gender,1,1,0.5
1223, gender,1,2,0.5
1223, gender,1,3,0.16666666666666669
1223, gender,1,4,0.25
1224, gender,0,1,-0.5
1224, gender,0,2,0.0
1224, gender,0,3,-0.16666666666666663
1224, gender,0,4,0.0
1224, gender,1,1,0.5
1224, gender,1,2,0.0
1224, gender,1,3,0.16666666666666669
1224, gender,1,4,0.0
1225, gender,0,1,-0.5
1225, gender,0,2,-0.5
1225, gender,0,3,-0.5
1225, gender,0,4,-0.25
1225, gender,1,1,0.5
1225, gender,1,2,0.5
1225, gender,1,3,0.5
1225, gender,1,4,0.25
1226, gender,0,1,0.5
1226, gender,0,2,0.0
1226, gender,0,3,0.16666666666666669
1226, gender,0,4,0.0
1226, gender,1,1,-0.5
1226, gender,1,2,0.0
1226, gender,1,3,-0.16666666666666663
1226, gender,1,4,0.0
1227, gender,0,1,-0.5
1227, gender,0,2,-0.5
1227, gender,0,3,-0.5
1227, gender,0,4,-0.25
1227, gender,1,1,0.5
1227, gender,1,2,0.5
1227, gender,1,3,0.5
1227, gender,1,4,0.25
1228, gender,0,1,-0.5
1228, gender,0,2,0.0
1228, gender,0,3,0.16666666666666669
1228, gender,0,4,0.0
1228, gender,1,1,0.5
1228, gender,1,2,0.0
1228, gender,1,3,-0.16666666666666663
1228, gender,1,4,0.0
1229, gender,0,1,-0.5
1229, gender,0,2,0.0
1229, gender,0,3,-0.16666666666666663
1229, gender,0,4,-0.25
1229, gender,1,1,0.5
1229, gender,1,2,0.0
1229, gender,1,3,0.16666666666666669
1229, gender,1,4,0.25
1230, gender,0,1,-0.5
1230, gender,0,2,-0.5
1230, gender,0,3,-0.16666666666666663
1230, gender,0,4,-0.25
1230, gender,1,1,0.5
1230, gender,1,2,0.5
1230, gender,1,3,0.16666666666666669
1230, gender,1,4,0.25
1231, gender,0,1,0.5
1231, gender,0,2,0.0
1231, gender,0,3,-0.16666666666666663
1231, gender,0,4,-0.25
1231, gender,1,1,-0.5
1231, gender,1,2,0.0
1231, gender,1,3,0.16666666666666669
1231, gender,1,4,0.25
1232, gender,0,1,-0.5
1232, gender,0,2,-0.5
1232, gender,0,3,-0.16666666666666663
1232, gender,0,4,-0.25
1232, gender,1,1,0.5
1232, gender,1,2,0.5
1232, gender,1,3,0.16666666666666669
1232, gender,1,4,0.25
1233, gender,0,1,-0.5
1233, gender,0,2,-0.5
1233, gender,0,3,-0.5
1233, gender,0,4,-0.25
1233, gender,1,1,0.5
1233, gender,1,2,0.5
1233, gender,1,3,0.5
1233, gender,1,4,0.25
1234, gender,0,1,-0.5
1234, gender,0,2,-0.5
1234, gender,0,3,-0.5
1234, gender,0,4,-0.5
1234, gender,1,1,0.5
1234, gender,1,2,0.5
1234, gender,1,3,0.5
1234, gender,1,4,0.5
1235, gender,0,1,0.5
1235, gender,0,2,0.0
1235, gender,0,3,0.16666666666666669
1235, gender,0,4,0.25
1235, gender,1,1,-0.5
1235, gender,1,2,0.0
1235, gender,1,3,-0.16666666666666663
1235, gender,1,4,-0.25
1236, gender,0,1,-0.5
1236, gender,0,2,-0.5
1236, gender,0,3,-0.16666666666666663
1236, gender,0,4,-0.25
1236, gender,1,1,0.5
1236, gender,1,2,0.5
1236, gender,1,3,0.16666666666666669
1236, gender,1,4,0.25
1237, gender,0,1,0.5
1237, gender,0,2,0.5
1237, gender,0,3,0.5
1237, gender,0,4,0.25
1237, gender,1,1,-0.5
1237, gender,1,2,-0.5
1237, gender,1,3,-0.5
1237, gender,1,4,-0.25
1238, gender,0,1,-0.5
1238, gender,0,2,-0.5
1238, gender,0,3,-0.5
1238, gender,0,4,-0.5
1238, gender,1,1,0.5
1238, gender,1,2,0.5
1238, gender,1,3,0.5
1238, gender,1,4,0.5
1239, gender,0,1,0.5
1239, gender,0,2,0.5
1239, gender,0,3,0.16666666666666669
1239, gender,0,4,0.25
1239, gender,1,1,-0.5
1239, gender,1,2,-0.5
1239, gender,1,3,-0.16666666666666663
1239, gender,1,4,-0.25
1240, gender,0,1,-0.5
1240, gender,0,2,-0.5
1240, gender,0,3,-0.5
1240, gender,0,4,-0.5
1240, gender,1,1,0.5
1240, gender,1,2,0.5
1240, gender,1,3,0.5
1240, gender,1,4,0.5
1241, gender,0,1,-0.5
1241, gender,0,2,-0.5
1241, gender,0,3,-0.16666666666666663
1241, gender,0,4,-0.25
1241, gender,1,1,0.5
1241, gender,1,2,0.5
1241, gender,1,3,0.16666666666666669
1241, gender,1,4,0.25
1242, gender,0,1,-0.5
1242, gender,0,2,0.0
1242, gender,0,3,-0.16666666666666663
1242, gender,0,4,-0.25
1242, gender,1,1,0.5
1242, gender,1,2,0.0
1242, gender,1,3,0.16666666666666669
1242, gender,1,4,0.25
1243, gender,0,1,-0.5
1243, gender,0,2,0.0
1243, gender,0,3,0.16666666666666669
1243, gender,0,4,0.0
1243, gender,1,1,0.5
1243, gender,1,2,0.0
1243, gender,1,3,-0.16666666666666663
1243, gender,1,4,0.0
1244, gender,0,1,-0.5
1244, gender,0,2,0.0
1244, gender,0,3,-0.16666666666666663
1244, gender,0,4,0.0
1244, gender,1,1,0.5
1244, gender,1,2,0.0
1244, gender,1,3,0.16666666666666669
1244, gender,1,4,0.0
1245, gender,0,1,-0.5
1245, gender,0,2,0.0
1245, gender,0,3,0.16666666666666669
1245, gender,0,4,0.0
1245, gender,1,1,0.5
1245, gender,1,2,0.0
1245, gender,1,3,-0.16666666666666663
1245, gender,1,4,0.0
1246, gender,0,1,-0.5
1246, gender,0,2,0.0
1246, gender,0,3,0.16666666666666669
1246, gender,0,4,0.25
1246, gender,1,1,0.5
1246, gender,1,2,0.0
1246, gender,1,3,-0.16666666666666663
1246, gender,1,4,-0.25
1247, gender,0,1,-0.5
1247, gender,0,2,0.0
1247, gender,0,3,-0.16666666666666663
1247, gender,0,4,-0.25
1247, gender,1,1,0.5
1247, gender,1,2,0.0
1247, gender,1,3,0.16666666666666669
1247, gender,1,4,0.25
1248, gender,0,1,0.5
1248, gender,0,2,0.0
1248, gender,0,3,-0.16666666666666663
1248, gender,0,4,-0.25
1248, gender,1,1,-0.5
1248, gender,1,2,0.0
1248, gender,1,3,0.16666666666666669
1248, gender,1,4,0.25
1249, gender,0,1,-0.5
1249, gender,0,2,0.0
1249, gender,0,3,0.16666666666666669
1249, gender,0,4,0.0
1249, gender,1,1,0.5
1249, gender,1,2,0.0
1249, gender,1,3,-0.16666666666666663
1249, gender,1,4,0.0
1250, gender,0,1,0.5
1250, gender,0,2,0.0
1250, gender,0,3,-0.16666666666666663
1250, gender,0,4,0.0
1250, gender,1,1,-0.5
1250, gender,1,2,0.0
1250, gender,1,3,0.16666666666666669
1250, gender,1,4,0.0
1251, gender,0,1,0.5
1251, gender,0,2,0.0
1251, gender,0,3,-0.16666666666666663
1251, gender,0,4,-0.25
1251, gender,1,1,-0.5
1251, gender,1,2,0.0
